frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
218,439,245425530013333,245425.53001333302,245425.53001333302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.2156982421875,1387.2156982421875,963.2950439453125,721.4493408203125,1,462.40523274739581,462.40523274739581,320.7650146484375,240.1497802734375,1,462.40523274739581,462.40523274739581,320.7650146484375,240.1497802734375,0,640,480,1,640
219,441,245425563349583,245425.56334958301,245425.56334958301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1386.882080078125,1386.882080078125,963.25506591796875,721.45538330078125,1,462.29402669270831,462.29402669270831,320.75168863932294,240.15179443359375,1,462.29402669270831,462.29402669270831,320.75168863932294,240.15179443359375,0,640,480,1,640
220,443,245425596685666,245425.59668566601,245425.59668566601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.9144287109375,1385.9144287109375,963.2921142578125,721.38385009765625,1,461.97147623697919,461.97147623697919,320.7640380859375,240.12795003255209,1,461.97147623697919,461.97147623697919,320.7640380859375,240.12795003255209,0,640,480,1,640
221,445,245425630021958,245425.63002195803,245425.63002195803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.7415771484375,1385.7415771484375,963.28717041015625,721.365234375,1,461.91385904947919,461.91385904947919,320.76239013671875,240.12174479166666,1,461.91385904947919,461.91385904947919,320.76239013671875,240.12174479166666,0,640,480,1,640
222,447,245425663358166,245425.66335816603,245425.66335816603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.740966796875,1384.740966796875,963.27276611328125,721.29754638671875,1,461.580322265625,461.580322265625,320.75758870442706,240.09918212890625,1,461.580322265625,461.580322265625,320.75758870442706,240.09918212890625,0,640,480,1,640
223,449,245425696694416,245425.69669441602,245425.69669441602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.404541015625,1384.404541015625,963.2861328125,721.26837158203125,1,461.46818033854169,461.46818033854169,320.76204427083331,240.08945719401041,1,461.46818033854169,461.46818033854169,320.76204427083331,240.08945719401041,0,640,480,1,640
224,451,245425730030541,245425.73003054102,245425.73003054102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.8060302734375,1383.8060302734375,963.260986328125,721.23834228515625,1,461.2686767578125,461.2686767578125,320.753662109375,240.07944742838541,1,461.2686767578125,461.2686767578125,320.753662109375,240.07944742838541,0,640,480,1,640
225,453,245425763366833,245425.76336683301,245425.76336683301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.33544921875,1383.33544921875,963.2896728515625,721.20611572265625,1,461.11181640625,461.11181640625,320.76322428385419,240.06870524088541,1,461.11181640625,461.11181640625,320.76322428385419,240.06870524088541,0,640,480,1,640
226,455,245425796703083,245425.796703083,245425.796703083,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1382.2098388671875,1382.2098388671875,963.28802490234375,721.16607666015625,1,460.73661295572919,460.73661295572919,320.76267496744794,240.05535888671875,1,460.73661295572919,460.73661295572919,320.76267496744794,240.05535888671875,0,640,480,1,640
227,457,245425830039291,245425.830039291,245425.830039291,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.76904296875,1381.76904296875,963.25933837890625,721.1173095703125,1,460.58968098958331,460.58968098958331,320.75311279296875,240.03910319010416,1,460.58968098958331,460.58968098958331,320.75311279296875,240.03910319010416,0,640,480,1,640
228,459,245425863375458,245425.86337545802,245425.86337545802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.9053955078125,1380.9053955078125,963.33502197265625,721.11175537109375,1,460.30179850260419,460.30179850260419,320.77834065755206,240.03725179036459,1,460.30179850260419,460.30179850260419,320.77834065755206,240.03725179036459,0,640,480,1,640
229,461,245425896711583,245425.89671158302,245425.89671158302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.6226806640625,1380.6226806640625,963.33978271484375,721.0858154296875,1,460.20756022135419,460.20756022135419,320.77992757161456,240.02860514322916,1,460.20756022135419,460.20756022135419,320.77992757161456,240.02860514322916,0,640,480,1,640
230,463,245425930047833,245425.93004783301,245425.93004783301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1379.35107421875,1379.35107421875,963.33990478515625,721.0684814453125,1,459.78369140625,459.78369140625,320.77996826171875,240.0228271484375,1,459.78369140625,459.78369140625,320.77996826171875,240.0228271484375,0,640,480,1,640
231,465,245425963383958,245425.96338395801,245425.96338395801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.8804931640625,1378.8804931640625,963.38653564453125,721.0517578125,1,459.6268310546875,459.6268310546875,320.79551188151044,240.01725260416666,1,459.6268310546875,459.6268310546875,320.79551188151044,240.01725260416666,0,640,480,1,640
232,467,245425996720208,245425.99672020803,245425.99672020803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.2015380859375,1378.2015380859375,963.36334228515625,721.04522705078125,1,459.4005126953125,459.4005126953125,320.78778076171875,240.01507568359375,1,459.4005126953125,459.4005126953125,320.78778076171875,240.01507568359375,0,640,480,1,640
233,469,245426030056375,245426.03005637502,245426.03005637502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1377.707275390625,1377.707275390625,963.39154052734375,721.04803466796875,1,459.23575846354169,459.23575846354169,320.79718017578125,240.01601155598959,1,459.23575846354169,459.23575846354169,320.79718017578125,240.01601155598959,0,640,480,1,640
234,471,245426063392583,245426.06339258302,245426.06339258302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1376.673828125,1376.673828125,963.43304443359375,721.0794677734375,1,458.89127604166669,458.89127604166669,320.81101481119794,240.0264892578125,1,458.89127604166669,458.89127604166669,320.81101481119794,240.0264892578125,0,640,480,1,640
235,473,245426096728750,245426.09672875001,245426.09672875001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1376.0604248046875,1376.0604248046875,963.402099609375,721.10272216796875,1,458.68680826822919,458.68680826822919,320.80069986979169,240.03424072265625,1,458.68680826822919,458.68680826822919,320.80069986979169,240.03424072265625,0,640,480,1,640
236,475,245426130065000,245426.130065,245426.130065,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1374.815673828125,1374.815673828125,963.46380615234375,721.0870361328125,1,458.27189127604169,458.27189127604169,320.82126871744794,240.02901204427084,1,458.27189127604169,458.27189127604169,320.82126871744794,240.02901204427084,0,640,480,1,640
237,477,245426163401250,245426.16340125003,245426.16340125003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1374.4434814453125,1374.4434814453125,963.391845703125,721.16668701171875,1,458.1478271484375,458.1478271484375,320.79728190104169,240.05556233723959,1,458.1478271484375,458.1478271484375,320.79728190104169,240.05556233723959,0,640,480,1,640
238,479,245426196737458,245426.19673745803,245426.19673745803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1373.2939453125,1373.2939453125,963.471923828125,721.16192626953125,1,457.7646484375,457.7646484375,320.823974609375,240.05397542317709,1,457.7646484375,457.7646484375,320.823974609375,240.05397542317709,0,640,480,1,640
239,481,245426230073583,245426.23007358302,245426.23007358302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1372.650634765625,1372.650634765625,963.5111083984375,721.1697998046875,1,457.55021158854169,457.55021158854169,320.8370361328125,240.05659993489584,1,457.55021158854169,457.55021158854169,320.8370361328125,240.05659993489584,0,640,480,1,640
240,483,245426263409875,245426.26340987501,245426.26340987501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.531005859375,1371.531005859375,963.5067138671875,721.22857666015625,1,457.177001953125,457.177001953125,320.8355712890625,240.07619222005209,1,457.177001953125,457.177001953125,320.8355712890625,240.07619222005209,0,640,480,1,640
241,485,245426296746083,245426.29674608301,245426.29674608301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.3583984375,1371.3583984375,963.4486083984375,721.206298828125,1,457.11946614583331,457.11946614583331,320.81620279947919,240.06876627604166,1,457.11946614583331,457.11946614583331,320.81620279947919,240.06876627604166,0,640,480,1,640
242,487,245426330082250,245426.33008225,245426.33008225,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1369.8157958984375,1369.8157958984375,963.46234130859375,721.22210693359375,1,456.60526529947919,456.60526529947919,320.82078043619794,240.07403564453125,1,456.60526529947919,456.60526529947919,320.82078043619794,240.07403564453125,0,640,480,1,640
243,489,245426363418458,245426.36341845803,245426.36341845803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1369.34521484375,1369.34521484375,963.4227294921875,721.25897216796875,1,456.44840494791669,456.44840494791669,320.80757649739581,240.08632405598959,1,456.44840494791669,456.44840494791669,320.80757649739581,240.08632405598959,0,640,480,1,640
244,491,245426396754708,245426.39675470802,245426.39675470802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1368.8211669921875,1368.8211669921875,963.43389892578125,721.2313232421875,1,456.27372233072919,456.27372233072919,320.81129964192706,240.07710774739584,1,456.27372233072919,456.27372233072919,320.81129964192706,240.07710774739584,0,640,480,1,640
245,493,245426430090958,245426.43009095802,245426.43009095802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1368.2344970703125,1368.2344970703125,963.4730224609375,721.20806884765625,1,456.07816569010419,456.07816569010419,320.8243408203125,240.06935628255209,1,456.07816569010419,456.07816569010419,320.8243408203125,240.06935628255209,0,640,480,1,640
246,495,245426463427000,245426.46342700001,245426.46342700001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1367.5377197265625,1367.5377197265625,963.39349365234375,721.2288818359375,1,455.84590657552081,455.84590657552081,320.79783121744794,240.0762939453125,1,455.84590657552081,455.84590657552081,320.79783121744794,240.0762939453125,0,640,480,1,640
247,497,245426496763250,245426.49676325,245426.49676325,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1367.4007568359375,1367.4007568359375,963.34881591796875,721.2078857421875,1,455.80025227864581,455.80025227864581,320.78293863932294,240.06929524739584,1,455.80025227864581,455.80025227864581,320.78293863932294,240.06929524739584,0,640,480,1,640
248,499,245426530099375,245426.53009937503,245426.53009937503,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.7872314453125,1366.7872314453125,963.36053466796875,721.15472412109375,1,455.59574381510419,455.59574381510419,320.78684488932294,240.05157470703125,1,455.59574381510419,455.59574381510419,320.78684488932294,240.05157470703125,0,640,480,1,640
249,501,245426563435666,245426.563435666,245426.563435666,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.56982421875,1366.56982421875,963.33282470703125,721.16265869140625,1,455.52327473958331,455.52327473958331,320.77760823567706,240.05421956380209,1,455.52327473958331,455.52327473958331,320.77760823567706,240.05421956380209,0,640,480,1,640
250,503,245426596771875,245426.59677187502,245426.59677187502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.3880615234375,1366.3880615234375,963.22613525390625,721.175537109375,1,455.46268717447919,455.46268717447919,320.74204508463544,240.05851236979166,1,455.46268717447919,455.46268717447919,320.74204508463544,240.05851236979166,0,640,480,1,640
251,505,245426630108083,245426.63010808302,245426.63010808302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.161865234375,1366.161865234375,963.235107421875,721.189453125,1,455.38728841145831,455.38728841145831,320.74503580729169,240.06315104166666,1,455.38728841145831,455.38728841145831,320.74503580729169,240.06315104166666,0,640,480,1,640
252,507,245426663444250,245426.66344425001,245426.66344425001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.806884765625,1364.806884765625,963.2420654296875,721.1156005859375,1,454.93562825520831,454.93562825520831,320.74735514322919,240.03853352864584,1,454.93562825520831,454.93562825520831,320.74735514322919,240.03853352864584,0,640,480,1,640
253,509,245426696780500,245426.6967805,245426.6967805,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.3543701171875,1364.3543701171875,963.16314697265625,721.1134033203125,1,454.7847900390625,454.7847900390625,320.72104899088544,240.03780110677084,1,454.7847900390625,454.7847900390625,320.72104899088544,240.03780110677084,0,640,480,1,640
254,511,245426730116666,245426.730116666,245426.730116666,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.6455078125,1363.6455078125,963.07611083984375,721.10858154296875,1,454.54850260416669,454.54850260416669,320.69203694661456,240.03619384765625,1,454.54850260416669,454.54850260416669,320.69203694661456,240.03619384765625,0,640,480,1,640
255,513,245426763452791,245426.76345279103,245426.76345279103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.300048828125,1363.300048828125,963.0975341796875,721.0633544921875,1,454.433349609375,454.433349609375,320.69917805989581,240.0211181640625,1,454.433349609375,454.433349609375,320.69917805989581,240.0211181640625,0,640,480,1,640
256,515,245426796789083,245426.79678908302,245426.79678908302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.758056640625,1362.758056640625,963.07220458984375,721.02685546875,1,454.252685546875,454.252685546875,320.69073486328125,240.00895182291666,1,454.252685546875,454.252685546875,320.69073486328125,240.00895182291666,0,640,480,1,640
257,517,245426830125291,245426.83012529102,245426.83012529102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1362.8116455078125,1362.8116455078125,963.00848388671875,720.98992919921875,1,454.27054850260419,454.27054850260419,320.66949462890625,239.99664306640625,1,454.27054850260419,454.27054850260419,320.66949462890625,239.99664306640625,0,640,480,1,640
